75008,1250,E,The Coronation
75006,1250,D,Conference Problem
75004,1250,C,Trip to Saint Petersburg
75002,1250,B,The Feast and the Bus
75000,1250,A,Berstagram
74950,1249,F,Maximum Weight Subset
74948,1249,E,By Elevator or Stairs?
74947,1249,D2,Too Many Segments (hard version)
74946,1249,D1,Too Many Segments (easy version)
74945,1249,C2,Good Numbers (hard version)
74944,1249,C1,Good Numbers (easy version)
74943,1249,B2,Books Exchange (hard version)
74942,1249,B1,Books Exchange (easy version)
74940,1249,A,Yet Another Dividing into Teams
74886,1248,D1,The World Is Just a Programming Task (Easy Version)
74882,1248,B,Grow The Tree
74880,1248,A,Integer Points
74770,1246,F,Cursor Distance
74710,1245,F,Daniel and Spring Cleaning
74708,1245,E,Hyakugoku and Ladders
74706,1245,D,Shichikuji and Power Grid
74704,1245,C,Constanze's Machine
74702,1245,B,Restricted RPS
74700,1245,A,Good ol' Numbers Coloring
74652,1244,G,Running in Pairs
74650,1244,F,Chips
74648,1244,E,Minimizing Difference
74646,1244,D,Paint the Tree
74644,1244,C,The Football Season
74642,1244,B,Rooms and Staircases
74640,1244,A,Pens and Pencils
74583,1243,B2,Character Swap (Hard Version)
74582,1243,B1,Character Swap (Easy Version)
74580,1243,A,Maximum Square
74528,1242,E,Planar Perimeter
74526,1242,D,Number Discovery
74524,1242,C,Sum Balance
74522,1242,B,0-1 MST
74520,1242,A,Tile Painting
74410,1240,F,Football
74350,1239,F,"Swiper, no swiping!"
74348,1239,E,Turtle
74346,1239,D,Catowice City
74344,1239,C,Queue in the Train
74342,1239,B,The World Is Just a Programming Task (Hard Version)
74340,1239,A,Ivan the Fool and the Probability Theory
74292,1238,G,Adilbek and the Watering System
74290,1238,F,The Maximum Subtree
74288,1238,E,Keyboard Purchase
74286,1238,D,AB-string
74284,1238,C,Standard Free2play
74282,1238,B,Kill `Em All
74280,1238,A,Prime Subtraction
74234,1237,H,Balanced Reversals
74232,1237,G,Balanced Distribution
74230,1237,F,Balanced Domino Placements
74228,1237,E,Balanced Binary Search Trees
74226,1237,D,Balanced Playlist
74225,1237,C2,Balanced Removals (Harder)
74224,1237,C1,Balanced Removals (Easier)
74222,1237,B,Balanced Tunnel
74220,1237,A,Balanced Rating Changes
74170,1236,F,Alice and the Cactus
74168,1236,E,Alice and the Unfair Game
74166,1236,D,Alice and the Doll
74164,1236,C,Labs
74162,1236,B,Alice and the List of Presents
74160,1236,A,Stones
74050,1234,F,Yet Another Substring Reverse
74048,1234,E,Special Permutations
74046,1234,D,Distinct Characters Queries
74044,1234,C,Pipes
74043,1234,B2,Social Network (hard version)
74042,1234,B1,Social Network (easy version)
74040,1234,A,Equalize Prices Again
73868,1231,E,Middle-Out
73864,1231,C,Increasing Matrix
73802,1230,B,Ania and Minimizing
73800,1230,A,Dawid and Bags of Candies
73690,1228,F,One Node is Gone
73688,1228,E,Another Filling the Grid
73686,1228,D,Complete Tripartite
73684,1228,C,Primes and Multiplication
73682,1228,B,Filling the Grid
73680,1228,A,Distinct Digits
73632,1227,G,Not Same
73631,1227,F2,Wrong Answer on test 233 (Hard Version)
73630,1227,F1,Wrong Answer on test 233 (Easy Version)
73628,1227,E,Arson In Berland Forest
73627,1227,D2,Optimal Subsequences (Hard Version)
73626,1227,D1,Optimal Subsequences (Easy Version)
73624,1227,C,Messy
73622,1227,B,Box
73620,1227,A,Math Problem
73512,1225,G,To Make 1
73510,1225,F,Tree Factory
73508,1225,E,Rock Is Push
73506,1225,D,Power Products
73504,1225,C,p-binary
73503,1225,B2,TV Subscriptions (Hard Version)
73502,1225,B1,TV Subscriptions (Easy Version)
73500,1225,A,Forgetting Things
73392,1223,G,Wooden Raft
73390,1223,F,Stack Exterminable Arrays
73388,1223,E,Paint the Tree
73386,1223,D,Sequence Sorting
73384,1223,C,Save the Nature
73382,1223,B,Strings Equalization
73380,1223,A,CME
73272,1221,G,Graph And Numbers
73270,1221,F,Choose a Square
73268,1221,E,Game With String
73266,1221,D,Make The Fence Great Again
73264,1221,C,Perfect Team
73262,1221,B,Knights
73260,1221,A,2048 Game
73212,1220,G,Geolocation
73210,1220,F,Gardener Alex
73208,1220,E,Tourism
73206,1220,D,Alex and Julian
73204,1220,C,Substring Game in the Lesson
73202,1220,B,Multiplication Table
73200,1220,A,Cards
73152,1219,G,Harvester
73144,1219,C,Periodic integer number
73096,1218,I,The Light Square
73094,1218,H,Function Composition
73092,1218,G,Alpha planetary system
73090,1218,F,Workout plan
73088,1218,E,Product Tuples
73086,1218,D,Xor Spanning Tree
73084,1218,C,Jumping Transformers
73082,1218,B,Guarding warehouses
73080,1218,A,BubbleReactor
73030,1217,F,Forced Online Queries Problem
73028,1217,E,Sum Queries?
73026,1217,D,Coloring Edges
73024,1217,C,The Number Of Good Substrings
73022,1217,B,Zmei Gorynich
73020,1217,A,Creating a Character
72970,1216,F,Wi-Fi
72969,1216,E2,Numerical Sequence (hard version)
72968,1216,E1,Numerical Sequence (easy version)
72966,1216,D,Swords
72964,1216,C,White Sheet
72962,1216,B,Shooting
72960,1216,A,Prefixes
72910,1215,F,Radio Stations
72908,1215,E,Marbles
72906,1215,D,Ticket Game
72904,1215,C,Swap Letters
72902,1215,B,The Number of Products
72900,1215,A,Yellow Cards
72854,1214,H,Tiles Placement
72852,1214,G,Feeling Good
72850,1214,F,Employment
72848,1214,E,Petya and Construction Set
72846,1214,D,Treasure Island
72844,1214,C,Bad Sequence
72842,1214,B,Badges
72840,1214,A,Optimal Currency Exchange
72792,1213,G,Path Queries
72790,1213,F,Unstable String Sort
72788,1213,E,Two Small Strings
72787,1213,D2,Equalizing by Division (hard version)
72786,1213,D1,Equalizing by Division (easy version)
72784,1213,C,Book Reading
72782,1213,B,Bad Prices
72780,1213,A,Chips Moving
72676,1211,I,Unusual Graph
72674,1211,H,Road Repair in Treeland
72672,1211,G,King's Path
72670,1211,F,kotlinkotlinkotlinkotlin...
72668,1211,E,Double Permutation Inc.
72666,1211,D,Teams
72664,1211,C,Ice Cream
72662,1211,B,Traveling Around the Golden Ring of Berland
72660,1211,A,Three Problems
72612,1210,G,Mateusz and Escape Room
72611,1210,F2,Marek and Matching (hard version)
72610,1210,F1,Marek and Matching (easy version)
72608,1210,E,Wojtek and Card Tricks
72606,1210,D,Konrad and Company Evaluation
72604,1210,C,Kamil and Making a Stream
72602,1210,B,Marcin and Training Camp
72600,1210,A,Anadi and Domino
72554,1209,H,Moving Walkways
72553,1209,G2,Into Blocks (hard version)
72552,1209,G1,Into Blocks (easy version)
72550,1209,F,Koala and Notebook
72549,1209,E2,Rotate Columns (hard version)
72548,1209,E1,Rotate Columns (easy version)
72546,1209,D,Cow and Snacks
72544,1209,C,Paint the Digits
72542,1209,B,Koala and Lights
72540,1209,A,Paint the Numbers
72494,1208,H,Red Blue Tree
72492,1208,G,Polygons
72490,1208,F,Bits And Pieces
72488,1208,E,Let Them Slide
72486,1208,D,Restore Permutation
72484,1208,C,Magic Grid
72482,1208,B,Uniqueness
72480,1208,A,XORinacci
72432,1207,G,Indie Album
72430,1207,F,Remainder Problem
72428,1207,E,XOR Guessing
72426,1207,D,Number Of Permutations
72424,1207,C,Gas Pipeline
72422,1207,B,Square Filling
72420,1207,A,There Are Two Types Of Burgers
72362,1206,B,Make Product Equal One
72360,1206,A,Choose Two Numbers
72310,1205,F,Beauty of a Permutation
72308,1205,E,Expected Value Again
72306,1205,D,Almost All
72304,1205,C,Palindromic Paths
72302,1205,B,Shortest Cycle
72300,1205,A,Almost Equal
72248,1204,E,"Natasha, Sasha and the Prefix Sums"
72247,1204,D2,Kirk and a Binary String (hard version)
72246,1204,D1,Kirk and a Binary String (easy version)
72244,1204,C,"Anna, Svyatoslav and Maps"
72242,1204,B,Mislove Has Lost an Array
72240,1204,A,BowWow and the Timetable
72191,1203,F2,Complete the Projects (hard version)
72190,1203,F1,Complete the Projects (easy version)
72188,1203,E,Boxers
72187,1203,D2,Remove the Substring (hard version)
72186,1203,D1,Remove the Substring (easy version)
72184,1203,C,Common Divisors
72182,1203,B,Equal Rectangles
72180,1203,A,Circle of Students
72130,1202,F,You Are Given Some Letters...
72128,1202,E,You Are Given Some Strings...
72126,1202,D,Print a 1337-string...
72124,1202,C,You Are Given a WASD-string...
72122,1202,B,You Are Given a Decimal String...
72120,1202,A,You Are Given Two Binary Strings...
72069,1201,E2,Knightmare (hard)
72068,1201,E1,Knightmare (easy)
72066,1201,D,Treasure Hunting
72064,1201,C,Maximum Median
72062,1201,B,Zero Array
72060,1201,A,Important Exam
72010,1200,F,Graph Traveler
72008,1200,E,Compress Words
72006,1200,D,White Lines
72004,1200,C,Round Corridor
72002,1200,B,Block Adventure
72000,1200,A,Hotelier
71942,1199,B,Water Lily
71940,1199,A,City Day
71890,1198,F,GCD Groups 2
71888,1198,E,Rectangle Painting 2
71886,1198,D,Rectangle Painting 1
71884,1198,C,Matching vs  Independent Set
71882,1198,B,Welfare State
71880,1198,A,MP3
71830,1197,F,Coloring Game
71828,1197,E,Culture Code
71826,1197,D,Yet Another Subarray Problem
71824,1197,C,Array Splitting
71822,1197,B,Pillars
71820,1197,A,DIY Wooden Ladder
71770,1196,F,K-th Path
71768,1196,E,Connected Component on a Chessboard
71767,1196,D2,RGB Substring (hard version)
71766,1196,D1,RGB Substring (easy version)
71764,1196,C,Robot Breakout
71762,1196,B,Odd Sum Segments
71760,1196,A,Three Piles of Candies
71710,1195,F,Geometers Anonymous Club
71708,1195,E,OpenStreetMap
71707,1195,D2,Submarine in the Rybinsk Sea (hard edition)
71706,1195,D1,Submarine in the Rybinsk Sea (easy edition)
71704,1195,C,Basketball Exercise
71702,1195,B,Sport Mafia
71700,1195,A,Drinks Choosing
71652,1194,G,Another Meme Problem
71650,1194,F,Crossword Expert
71648,1194,E,Count The Rectangles
71646,1194,D,1-2-K Game
71644,1194,C,From S To T
71642,1194,B,Yet Another Crosses Problem
71640,1194,A,Remove a Progression
71584,1193,C,Scissors and Tape
71582,1193,B,Magic Tree
71580,1193,A,Amusement Park
71524,1192,C,Cubeword
71522,1192,B,Dynamic Diameter
71520,1192,A,Building Skyscrapers
71462,1191,B,Tokitsukaze and Mahjong
71460,1191,A,Tokitsukaze and Enhancement
71410,1190,F,Tokitsukaze and Powers
71408,1190,E,Tokitsukaze and Explosion
71406,1190,D,Tokitsukaze and Strange Rectangle
71404,1190,C,Tokitsukaze and Duel
71402,1190,B,"Tokitsukaze, CSL and Stone Game"
71400,1190,A,Tokitsukaze and Discard Items
71344,1189,C,Candies!
71342,1189,B,Number Circle
71340,1189,A,Keanu Reeves
71288,1188,E,Problem from Red Panda
71286,1188,D,Make Equal
71284,1188,C,Array Beauty
71282,1188,B,Count Pairs
71281,1188,A2,Add on a Tree: Revolution
71280,1188,A1,Add on a Tree
71232,1187,G,Gang Up
71230,1187,F,Expected Square Beauty
71228,1187,E,Tree Painting
71226,1187,D,Subarray Sorting
71224,1187,C,Vasya And Array
71222,1187,B,Letters Shop
71220,1187,A,Stickers and Toys
71170,1186,F,Vus the Cossack and a Graph
71168,1186,E,Vus the Cossack and a Field
71166,1186,D,Vus the Cossack and Numbers
71164,1186,C,Vus the Cossack and Strings
71160,1186,A,Vus the Cossack and a Contest
71113,1185,G2,Playlist for Polycarp (hard version)
71112,1185,G1,Playlist for Polycarp (easy version)
71110,1185,F,Two Pizzas
71108,1185,E,Polycarp and Snakes
71106,1185,D,Extra Element
71105,1185,C2,Exam in BerSU (hard version)
71104,1185,C1,Exam in BerSU (easy version)
71102,1185,B,Email from Polycarp
71100,1185,A,Ropewalkers
71048,1184,E3,Daleks' Invasion (hard)
71049,1184,E2,Daleks' Invasion (medium)
71048,1184,E1,Daleks' Invasion (easy)
71047,1184,D2,Parallel Universes (Hard)
71046,1184,D1,Parallel Universes (Easy)
71044,1184,C3,Heidi and the Turing Test (Hard)
71045,1184,C2,Heidi and the Turing Test (Medium)
71044,1184,C1,Heidi and the Turing Test (Easy)
71042,1184,B3,The Doctor Meets Vader (Hard)
71043,1184,B2,The Doctor Meets Vader (Medium)
71042,1184,B1,The Doctor Meets Vader (Easy)
71040,1184,A3,Heidi Learns Hashing (Hard)
71041,1184,A2,Heidi Learns Hashing (Medium)
71040,1184,A1,Heidi Learns Hashing (Easy)
70994,1183,H,Subsequences (hard version)
70992,1183,G,Candy Box (hard version)
70990,1183,F,Topforces Strikes Back
70988,1183,E,Subsequences (easy version)
70986,1183,D,Candy Box (easy version)
70984,1183,C,Computer Game
70982,1183,B,Equalize Prices
70980,1183,A,Nearest Interesting Number
70930,1182,F,Maximum Sine
70928,1182,E,Product Oriented Recurrence
70926,1182,D,Complete Mirror
70924,1182,C,Beautiful Lyrics
70922,1182,B,Plus from Picture
70920,1182,A,Filling Shapes
70869,1181,E2,A Story of One Country (Hard)
70868,1181,E1,A Story of One Country (Easy)
70866,1181,D,Irrigation
70864,1181,C,Flag
70862,1181,B,Split a Number
70860,1181,A,Chunga-Changa
70802,1180,B,Nick and Array
70800,1180,A,Alex and a Rhombus
70748,1179,E,Alesya and Discrete Math
70746,1179,D,Fedor Runs for President
70744,1179,C,Serge and Dining Room
70742,1179,B,Tolik and His Uncle
70740,1179,A,Valeriy and Deque
70694,1178,H,Stock Exchange
70692,1178,G,The Awesomest Vertex
70691,1178,F2,Long Colorful Strip
70690,1178,F1,Short Colorful Strip
70688,1178,E,Archaeology
70686,1178,D,Prime Graph
70684,1178,C,Tiles
70682,1178,B,WOW Factor
70680,1178,A,Prime Minister
70622,1177,B,Digits Sequence (Hard Edition)
70620,1177,A,Digits Sequence (Easy Edition)
70570,1176,F,Destroy it!
70568,1176,E,Cover it!
70566,1176,D,Recover it!
70564,1176,C,Lose it!
70562,1176,B,Merge it!
70560,1176,A,Divide it!
70512,1175,G,Yet Another Partiton Problem
70510,1175,F,The Number of Subpermutations
70508,1175,E,Minimal Segment Cover
70506,1175,D,Array Splitting
70504,1175,C,Electrification
70502,1175,B,Catch Overflow!
70500,1175,A,From Hero to Zero
70450,1174,F,Ehab and the Big Finale
70448,1174,E,Ehab and the Expected GCD Problem
70446,1174,D,Ehab and the Expected XOR Problem
70444,1174,C,Ehab and a Special Coloring Problem
70442,1174,B,Ehab Is an Odd Person
70440,1174,A,Ehab Fails to Be Thanos
70382,1173,B,Nauuo and Chess
70380,1173,A,Nauuo and Votes
70330,1172,F,Nauuo and Bug
70328,1172,E,Nauuo and ODT
70326,1172,D,Nauuo and Portals
70325,1172,C2,Nauuo and Pictures (hard version)
70324,1172,C1,Nauuo and Pictures (easy version)
70322,1172,B,Nauuo and Circle
70320,1172,A,Nauuo and Cards
70216,1170,I,Good Subsets
70214,1170,H,Longest Saw
70212,1170,G,Graph Decomposition
70210,1170,F,Wheels
70208,1170,E,Sliding Doors
70206,1170,D,Decoding of Integer Sequences
70204,1170,C,Minus and Minus Give Plus
70202,1170,B,Bad Days
70200,1170,A,Three Integers Again
70142,1169,B,Pairs
70140,1169,A,Circle Metro
70088,1168,E,Xor Permutations
70086,1168,D,Anagram Paths
70084,1168,C,And Reachability
70082,1168,B,Good Triple
70080,1168,A,Increasing by Modulo
70032,1167,G,Low Budget Inception
70030,1167,F,Scalar Queries
70028,1167,E,Range Deleting
70026,1167,D,Bicolored RBS
70024,1167,C,News Distribution
70022,1167,B,Lost Numbers
70020,1167,A,Telephone Number
69970,1166,F,Vicky's Delivery Service
69968,1166,E,The LCMs Must be Large
69966,1166,D,Cute Sequences
69964,1166,C,A Tale of Two Lands
69962,1166,B,All the Vowels Please
69960,1166,A,Silent Classroom
69911,1165,F2,Microtransactions (hard version)
69910,1165,F1,Microtransactions (easy version)
69908,1165,E,Two Arrays and Sum of Functions
69906,1165,D,Almost All Divisors
69904,1165,C,Good String
69902,1165,B,Polycarp Training
69900,1165,A,Remainder
69790,1163,F,Indecisive Taxi Fee
69788,1163,E,Magical Permutation
69786,1163,D,Mysterious Code
69785,1163,C2,Power Transmission (Hard Edition)
69784,1163,C1,Power Transmission (Easy Edition)
69783,1163,B2,Cat Party (Hard Edition)
69782,1163,B1,Cat Party (Easy Edition)
69780,1163,A,Eating Soup
69722,1162,B,Double Matrix
69720,1162,A,Zoning Restrictions Again
69601,1160,A2,Collaboration
69542,1159,B,Expansion coefficient of the array
69540,1159,A,A pile of stones
69490,1158,F,Density of subarrays
69488,1158,E,Strange device
69486,1158,D,Winding polygonal line
69484,1158,C,Permutation recovery
69482,1158,B,The minimal unique substring
69480,1158,A,The Party and Sweets
69432,1157,G,Inverse of Rows and Columns
69430,1157,F,Maximum Balanced Circle
69428,1157,E,Minimum Array
69426,1157,D,N Problems During K Days
69425,1157,C2,Increasing Subsequence (hard version)
69424,1157,C1,Increasing Subsequence (easy version)
69422,1157,B,Long Number
69420,1157,A,Reachable Numbers
69372,1156,G,Optimizer
69370,1156,F,Card Bag
69368,1156,E,Special Segments of Permutation
69366,1156,D,0-1-Tree
69364,1156,C,Match Points
69362,1156,B,Ugly Pairs
69360,1156,A,Inscribed Figures
69310,1155,F,Delivery Oligopoly
69308,1155,E,Guess the Root
69306,1155,D,Beautiful Array
69304,1155,C,Alarm Clocks Everywhere
69302,1155,B,Game with Telephone Numbers
69300,1155,A,Reverse a Substring
69252,1154,G,Minimum Possible LCM
69250,1154,F,Shovels Shop
69248,1154,E,Two Teams
69246,1154,D,Walking Robot
69244,1154,C,Gourmet Cat
69242,1154,B,Make Them Equal
69240,1154,A,Restoring Three Numbers
69190,1153,F,Serval and Bonus Problem
69188,1153,E,Serval and Snake
69186,1153,D,Serval and Rooted Tree
69184,1153,C,Serval and Parenthesis Sequence
69182,1153,B,Serval and Toy Bricks
69180,1153,A,Serval and Bus
69131,1152,F2,Neko Rules the Catniverse (Large Version)
69130,1152,F1,Neko Rules the Catniverse (Small Version)
69128,1152,E,Neko and Flashback
69126,1152,D,Neko and Aki's Prank
69124,1152,C,Neko does Maths
69122,1152,B,Neko Performs Cat Furrier Transform
69120,1152,A,Neko Finds Grapes
69070,1151,F,Sonya and Informatics
69068,1151,E,Number of Components
69066,1151,D,Stas and the Queue at the Buffet
69064,1151,C,Problem for Nazar
69062,1151,B,Dima and a Bad XOR
69060,1151,A,Maxim and Biology
69002,1150,B,Tiling Challenge
69000,1150,A,Stock Arbitraging
68948,1149,E,Election Promises
68946,1149,D,Abandoning Roads
68944,1149,C,Tree Generator™
68942,1149,B,Three Religions
68940,1149,A,Prefix Sum Primes
68894,1148,H,Holy Diver 
68892,1148,G,Gold Experience
68890,1148,F,Foo Fighters
68888,1148,E,Earth Wind and Fire
68886,1148,D,Dirty Deeds Done Dirt Cheap
68884,1148,C,Crazy Diamond
68882,1148,B,Born This Way
68880,1148,A,Another One Bites The Dust
68830,1147,F,Zigzag Game
68828,1147,E,Rainbow Coins
68826,1147,D,Palindrome XOR
68824,1147,C,Thanos Nim
68822,1147,B,Chladni Figure
68820,1147,A,Hide and Seek
68774,1146,H,Satanic Panic
68772,1146,G,Zoning Restrictions
68770,1146,F,Leaf Partition
68768,1146,E,Hot is Cold
68766,1146,D,Frog Jumping
68764,1146,C,Tree Diameter
68762,1146,B,"Hate ""A"""
68760,1146,A,"Love ""A"""
68712,1145,G,AI Takeover
68710,1145,F,Neat Words
68708,1145,E,Fourier Doodles
68706,1145,D,Pigeon d'Or
68704,1145,C,Mystery Circuit
68702,1145,B,Kanban Numbers
68700,1145,A,Thanos Sort
68652,1144,G,Two Merged Sequences
68650,1144,F,Graph Without Long Directed Paths
68648,1144,E,Median String
68646,1144,D,Equalize Them All
68644,1144,C,Two Shuffled Sequences
68642,1144,B,Parity Alternated Deletions
68640,1144,A,Diverse Strings
68584,1143,C,Queen
68582,1143,B,Nirvana
68580,1143,A,The Doors
68528,1142,E,Pink Floyd
68526,1142,D,Foreigner
68524,1142,C,U2
68522,1142,B,Lynyrd Skynyrd
68520,1142,A,The Beatles
68472,1141,G,Privatization of Roads in Treeland
68471,1141,F2,Same Sum Blocks (Hard)
68470,1141,F1,Same Sum Blocks (Easy)
68468,1141,E,Superhero Battle
68466,1141,D,Colored Boots
68464,1141,C,Polycarp Restores Permutation
68462,1141,B,Maximal Continuous Rest
68460,1141,A,Game 23
68412,1140,G,Double Tree
68410,1140,F,Extending Set of Points
68408,1140,E,Palindrome-less Arrays
68406,1140,D,Minimum Triangulation
68404,1140,C,Playlist
68402,1140,B,Good String
68400,1140,A,Detective Book
68350,1139,F,Dish Shopping
68348,1139,E,Maximize Mex
68346,1139,D,Steps to One
68344,1139,C,Edgy Trees
68342,1139,B,Chocolates
68340,1139,A,Even Substrings
68282,1138,B,Circus
68280,1138,A,Sushi for Two
68230,1137,F,Matches Are Not a Child's Play 
68228,1137,E,Train Car Selection
68226,1137,D,Cooperative Game
68224,1137,C,Museums Tour
68222,1137,B,Camp Schedule
68220,1137,A,Skyscrapers
68168,1136,E,Nastya Hasn't Written a Legend
68166,1136,D,Nastya Is Buying Lunch
68164,1136,C,Nastya Is Transposing Matrices
68162,1136,B,Nastya Is Playing Computer Games
68160,1136,A,Nastya Is Reading a Book
67991,1133,F2,Spanning Tree with One Fixed Degree
67990,1133,F1,Spanning Tree with Maximum Degree
67988,1133,E,K Balanced Teams
67986,1133,D,Zero Quantity Maximization
67984,1133,C,Balanced Team
67982,1133,B,Preparation for International Women's Day
67980,1133,A,Middle of the Contest
67932,1132,G,Greedy Subsequences
67930,1132,F,Clear the String
67928,1132,E,Knapsack
67926,1132,D,Stressful Training
67924,1132,C,Painting the Fence
67922,1132,B,Discounts
67920,1132,A,Regular Bracket Sequence
67872,1131,G,Most Dangerous Shark
67870,1131,F,Asya And Kittens
67868,1131,E,String Multiplication
67866,1131,D,Gourmet choice
67864,1131,C,Birthday
67862,1131,B,Draw!
67860,1131,A,Sea Battle
67804,1130,C,Connect
67802,1130,B,Two Cakes
67800,1130,A,Be Positive
67748,1129,E,Legendary Tree
67746,1129,D,Isolation
67744,1129,C,Morse Code
67742,1129,B,Wrong Answer
67741,1129,A2,Toy Train
67740,1129,A1,Toy Train (Simplified)
67264,1121,C,System Testing
67262,1121,B,Mike and Children
67260,1121,A,Technogoblet of Fire
67210,1120,F,Secret Letters
67208,1120,E,The very same Munchhausen
67206,1120,D,Power Tree
67204,1120,C,Compress String
67202,1120,B,Once in a casino
67200,1120,A,Diana and Liana
67154,1119,H,Triple
67152,1119,G,Get Ready for the Battle
67150,1119,F,Niyaz and Small Degrees
67148,1119,E,Pavel and Triangles
67146,1119,D,Frets On Fire
67144,1119,C,Ramesses and Corner Inversion
67142,1119,B,Alyona and a Narrow Fridge
67140,1119,A,Ilya and a Colorful Walk
67091,1118,F2,Tree Cutting (Hard Version)
67090,1118,F1,Tree Cutting (Easy Version)
67088,1118,E,Yet Another Ball Problem
67087,1118,D2,Coffee and Coursework (Hard Version)
67086,1118,D1,Coffee and Coursework (Easy version)
67084,1118,C,Palindromic Matrix
67082,1118,B,Tanya and Candies
67080,1118,A,Water Buying
67032,1117,G,Recursive Queries
67030,1117,F,Crisp String
67028,1117,E,Decypher the String
67026,1117,D,Magic Gems
67024,1117,C,Magic Ship
67022,1117,B,Emotes
67020,1117,A,Best Subsegment
66966,1116,D6,Hessenberg matrix
66966,1116,D5,Creeper
66966,1116,D4,TIE fighter
66966,1116,D3,X-wing fighter
66967,1116,D2,Pattern of increasing blocks
66966,1116,D1,Block diagonal matrix
66964,1116,C3,``Is the number of ones divisible by 3?'' oracle
66965,1116,C2,``Is the bit string periodic?'' oracle
66964,1116,C1,Alternating bits oracle
66963,1116,B2,"Not A, not B or not C?"
66962,1116,B1,Distinguish three-qubit states
66961,1116,A2,Generate equal superposition of four basis states
66960,1116,A1,Generate state |00⟩ + |01⟩ + |10⟩
66940,1115,U3,Block unitary
66941,1115,U2,Chessboard unitary
66940,1115,U1,Anti-diagonal unitary
66912,1115,G3,Palindrome checker oracle
66913,1115,G2,OR oracle
66912,1115,G1,AND oracle
66850,1114,F,"Please, another Queries on Array?"
66848,1114,E,Arithmetic Progression
66846,1114,D,Flood Fill
66844,1114,C,Trailing Loves (or L'oeufs?)
66842,1114,B,Yet Another Array Partitioning Task
66840,1114,A,Got Any Grapes?
66782,1113,B,Sasha and Magnetic Machines
66780,1113,A,Sasha and His Trip
66668,1111,E,Tree
66666,1111,D,Destroy the Colony
66664,1111,C,Creative Snap
66662,1111,B,Average Superhero Gang Power 
66660,1111,A,Superhero Transformation
66614,1110,H,Modest Substrings
66612,1110,G,Tree-Tac-Toe 
66610,1110,F,Nearest Leaf
66608,1110,E,Magic Stones
66606,1110,D,Jongmah
66604,1110,C,Meaningless Operations
66602,1110,B,Tape
66600,1110,A,Parity
66550,1109,F,Sasha and Algorithm of Silence's Sounds
66548,1109,E,Sasha and a Very Easy Test
66546,1109,D,Sasha and Interesting Fact from Graph Theory
66544,1109,C,Sasha and a Patient Friend
66542,1109,B,Sasha and One More Name
66540,1109,A,Sasha and a Bit of Relax
66490,1108,F,MST Unification
66489,1108,E2,Array and Segments (Hard version)
66488,1108,E1,Array and Segments (Easy version)
66486,1108,D,Diverse Garland
66484,1108,C,Nice Garland
66482,1108,B,Divisors of Two Integers
66480,1108,A,Two distinct points
66432,1107,G,Vasya and Maximum Profit
66430,1107,F,Vasya and Endless Credits
66428,1107,E,Vasya and Binary String
66426,1107,D,Compression
66424,1107,C,Brutality
66422,1107,B,Digital root
66420,1107,A,Digits Sequence Dividing
66370,1106,F,Lunar New Year and a Recursive Sequence
66368,1106,E,Lunar New Year and Red Envelopes
66366,1106,D,Lunar New Year and a Wander
66364,1106,C,Lunar New Year and Number Division
66362,1106,B,Lunar New Year and Food Ordering
66360,1106,A,Lunar New Year and Cross Counting
66308,1105,E,Helping Hiasat 
66306,1105,D,Kilani and the Game
66304,1105,C,Ayoub and Lost Array
66302,1105,B,Zuhair and Strings
66300,1105,A,Salem and Sticks 
66242,1104,B,Game with string
66240,1104,A,Splitting into digits
66188,1103,E,Radix sum
66186,1103,D,Professional layer
66184,1103,C,Johnny Solving
66182,1103,B,Game with modulo
66180,1103,A,Grid game
66130,1102,F,Elongated Matrix
66128,1102,E,Monotonic Renumeration
66126,1102,D,Balanced Ternary String
66124,1102,C,Doors Breaking and Repairing
66122,1102,B,Array K-Coloring
66120,1102,A,Integer Sequence Dividing
66072,1101,G,(Zero XOR Subset)-less
66070,1101,F,Trucks and Cities
66068,1101,E,Polycarp's New Job
66066,1101,D,GCD Counting
66064,1101,C,Division and Union
66062,1101,B,Accordion
66060,1101,A,Minimum Integer
66010,1100,F,Ivan and Burgers
66008,1100,E,Andrew and Taxi
66006,1100,D,Dasha and Chess
66004,1100,C,NN and the Optical Illusion
66002,1100,B,Build a Contest
66000,1100,A,Roman and Browser
65950,1099,F,Cookies
65944,1099,C,Postcard
65942,1099,B,Squares and Segments
65940,1099,A,Snowball
65890,1098,F,Ж-function
65888,1098,E,Fedya the Potter
65886,1098,D,Eels
65884,1098,C,Construct a tree
65882,1098,B,Nice table
65880,1098,A,Sum in the tree
65834,1097,H,Mateusz and an Infinite Sequence
65832,1097,G,Vladislav and a Great Legend
65830,1097,F,Alex and a TV Show
65828,1097,E,Egor and an RPG game
65826,1097,D,Makoto and a Blackboard
65824,1097,C,Yuhao and a Parenthesis
65822,1097,B,Petr and a Combination Lock
65820,1097,A,Gennady and a Card Game
65772,1096,G,Lucky Tickets
65770,1096,F,Inversion Expectation
65768,1096,E,The Top Scorer
65766,1096,D,Easy Problem
65764,1096,C,Polygon for the Angle
65762,1096,B,Substring Removal
65760,1096,A,Find Divisible
65710,1095,F,Make It Connected
65708,1095,E,Almost Regular Bracket Sequence
65706,1095,D,Circular Dance
65704,1095,C,Powers Of Two
65702,1095,B,Array Stabilization
65700,1095,A,Repeating Cipher
65592,1093,G,Multidimensional Queries
